,Ciudad,Pais,PM25,PM10,O3,NO2,CO,Fecha
3800,Emilia-Romagna,Italy,97.0,,,53.0,0.0,2018-04-19
3801,Emilia-Romagna,Italy,102.0,,,65.0,0.0,2018-04-20
3802,Emilia-Romagna,Italy,107.0,,,27.0,0.0,2018-04-21
3803,Emilia-Romagna,Italy,91.0,,,33.0,0.0,2018-04-22
3804,Emilia-Romagna,Italy,82.0,,,27.0,0.0,2018-04-23
3805,Emilia-Romagna,Italy,102.0,,,48.0,0.0,2018-04-24
3806,Emilia-Romagna,Italy,112.0,,,44.0,0.0,2018-04-25
3807,Emilia-Romagna,Italy,91.0,,,18.0,0.0,2018-04-26
3808,Emilia-Romagna,Italy,119.0,,,29.0,0.0,2018-04-27
3809,Emilia-Romagna,Italy,95.0,,,32.0,0.0,2018-04-28
3810,Emilia-Romagna,Italy,102.0,,,21.0,0.0,2018-04-29
3811,Emilia-Romagna,Italy,102.0,,,21.0,0.0,2018-04-30
3812,Emilia-Romagna,Italy,70.0,,,19.0,0.0,2018-05-01
3813,Emilia-Romagna,Italy,63.0,,,27.0,0.0,2018-05-02
3814,Emilia-Romagna,Italy,72.0,,,24.0,0.0,2018-05-03
3815,Emilia-Romagna,Italy,97.0,,,21.0,0.0,2018-05-04
3816,Emilia-Romagna,Italy,91.0,,,26.0,0.0,2018-05-05
3817,Emilia-Romagna,Italy,107.0,,,28.0,0.0,2018-05-06
3818,Emilia-Romagna,Italy,91.0,,,26.0,0.0,2018-05-07
3819,Emilia-Romagna,Italy,93.0,,,35.0,0.0,2018-05-08
3820,Emilia-Romagna,Italy,85.0,,,29.0,0.0,2018-05-09
3821,Emilia-Romagna,Italy,82.0,,,40.0,0.0,2018-05-10
3822,Emilia-Romagna,Italy,65.0,,,24.0,0.0,2018-05-11
3823,Emilia-Romagna,Italy,74.0,10.0,40.0,32.0,0.0,2018-05-12
3824,Emilia-Romagna,Italy,70.0,9.0,35.0,18.0,0.0,2018-05-13
3825,Emilia-Romagna,Italy,59.0,2.0,29.0,17.0,0.0,2018-05-14
3826,Emilia-Romagna,Italy,34.0,5.0,25.0,22.0,0.0,2018-05-15
3827,Emilia-Romagna,Italy,46.0,8.0,33.0,27.0,0.0,2018-05-16
3828,Emilia-Romagna,Italy,57.0,7.0,36.0,24.0,0.0,2018-05-17
3829,Emilia-Romagna,Italy,61.0,10.0,46.0,32.0,0.0,2018-05-18
3830,Emilia-Romagna,Italy,65.0,11.0,45.0,21.0,0.0,2018-05-19
3831,Emilia-Romagna,Italy,61.0,10.0,40.0,14.0,0.0,2018-05-20
3832,Emilia-Romagna,Italy,65.0,10.0,39.0,20.0,0.0,2018-05-21
3833,Emilia-Romagna,Italy,65.0,10.0,26.0,24.0,0.0,2018-05-22
3834,Catalonia,Spain,,,23.0,9.0,,2018-01-01
3835,Catalonia,Spain,,11.0,12.0,22.0,,2018-01-02
3836,Catalonia,Spain,,15.0,17.0,11.0,,2018-01-03
3837,Catalonia,Spain,,13.0,16.0,12.0,,2018-01-04
3838,Catalonia,Spain,,14.0,16.0,20.0,,2018-01-05
3839,Catalonia,Spain,,15.0,21.0,24.0,,2018-01-06
3840,Catalonia,Spain,,19.0,23.0,21.0,,2018-01-07
3841,Catalonia,Spain,,26.0,12.0,25.0,,2018-01-08
3842,Catalonia,Spain,,17.0,13.0,21.0,,2018-01-09
3843,Catalonia,Spain,,16.0,18.0,19.0,,2018-01-10
3844,Catalonia,Spain,,13.0,16.0,20.0,,2018-01-11
3845,Catalonia,Spain,,13.0,16.0,26.0,,2018-01-12
3846,Catalonia,Spain,,14.0,9.0,31.0,,2018-01-13
3847,Catalonia,Spain,,22.0,16.0,17.0,,2018-01-14
3848,Catalonia,Spain,,14.0,9.0,21.0,,2018-01-15
3849,Catalonia,Spain,,12.0,11.0,21.0,,2018-01-16
3850,Catalonia,Spain,,13.0,18.0,11.0,,2018-01-17
3851,Catalonia,Spain,,15.0,13.0,26.0,,2018-01-18
3852,Catalonia,Spain,,17.0,5.0,30.0,,2018-01-19
3853,Catalonia,Spain,,21.0,9.0,18.0,,2018-01-20
3854,Catalonia,Spain,,21.0,,14.0,,2018-01-21
3855,Catalonia,Spain,,10.0,,23.0,,2018-01-22
3856,Catalonia,Spain,,12.0,2.0,26.0,,2018-01-23
3857,Catalonia,Spain,,19.0,4.0,31.0,,2018-01-24
3858,Catalonia,Spain,,28.0,17.0,23.0,,2018-01-25
3859,Catalonia,Spain,,21.0,18.0,22.0,,2018-01-26
3860,Catalonia,Spain,,17.0,,,,2018-01-27
3861,Catalonia,Spain,,,,,,2018-01-28
3862,Catalonia,Spain,,,12.0,26.0,,2018-01-29
3863,Catalonia,Spain,,18.0,7.0,39.0,,2018-01-30
3864,Catalonia,Spain,,26.0,8.0,35.0,,2018-01-31
3865,Catalonia,Spain,,35.0,9.0,30.0,,2018-02-01
3866,Catalonia,Spain,,25.0,10.0,21.0,,2018-02-02
3867,Catalonia,Spain,,12.0,20.0,14.0,,2018-02-03
3868,Catalonia,Spain,,10.0,20.0,17.0,,2018-02-04
3869,Catalonia,Spain,,9.0,17.0,30.0,,2018-02-05
3870,Catalonia,Spain,,10.0,9.0,27.0,,2018-02-06
3871,Catalonia,Spain,,25.0,11.0,18.0,,2018-02-07
3872,Catalonia,Spain,,17.0,7.0,30.0,,2018-02-08
3873,Catalonia,Spain,,14.0,13.0,25.0,,2018-02-09
3874,Catalonia,Spain,,14.0,24.0,26.0,,2018-02-10
3875,Catalonia,Spain,,13.0,22.0,21.0,,2018-02-11
3876,Catalonia,Spain,,14.0,12.0,26.0,,2018-02-12
3877,Catalonia,Spain,,15.0,14.0,22.0,,2018-02-13
3878,Catalonia,Spain,,10.0,14.0,26.0,,2018-02-14
3879,Catalonia,Spain,,14.0,5.0,36.0,,2018-02-15
3880,Catalonia,Spain,,29.0,3.0,34.0,,2018-02-16
3881,Catalonia,Spain,,31.0,14.0,21.0,,2018-02-17
3882,Catalonia,Spain,,22.0,21.0,20.0,,2018-02-18
3883,Catalonia,Spain,,13.0,16.0,28.0,,2018-02-19
3884,Catalonia,Spain,,16.0,17.0,26.0,,2018-02-20
3885,Catalonia,Spain,,18.0,20.0,26.0,,2018-02-21
3886,Catalonia,Spain,,17.0,18.0,30.0,,2018-02-22
3887,Catalonia,Spain,,17.0,19.0,30.0,,2018-02-23
3888,Catalonia,Spain,,21.0,30.0,25.0,,2018-02-24
3889,Catalonia,Spain,,20.0,27.0,29.0,,2018-02-25
3890,Catalonia,Spain,,20.0,22.0,26.0,,2018-02-26
3891,Catalonia,Spain,,25.0,24.0,27.0,,2018-02-27
3892,Catalonia,Spain,,18.0,20.0,35.0,,2018-02-28
3893,Catalonia,Spain,,16.0,10.0,42.0,,2018-03-01
3894,Catalonia,Spain,,22.0,28.0,18.0,,2018-03-02
3895,Catalonia,Spain,,20.0,30.0,22.0,,2018-03-03
3896,Catalonia,Spain,,11.0,23.0,27.0,,2018-03-04
3897,Catalonia,Spain,,18.0,22.0,27.0,,2018-03-05
3898,Catalonia,Spain,,14.0,26.0,16.0,,2018-03-06
3899,Catalonia,Spain,,10.0,23.0,21.0,,2018-03-07
3900,Catalonia,Spain,,12.0,20.0,30.0,,2018-03-08
3901,Catalonia,Spain,,15.0,15.0,28.0,,2018-03-09
3902,Catalonia,Spain,,22.0,21.0,17.0,,2018-03-10
3903,Catalonia,Spain,,23.0,30.0,16.0,,2018-03-11
3904,Catalonia,Spain,,18.0,28.0,16.0,,2018-03-12
3905,Catalonia,Spain,,12.0,22.0,27.0,,2018-03-13
3906,Catalonia,Spain,,16.0,21.0,30.0,,2018-03-14
3907,Catalonia,Spain,,19.0,31.0,25.0,,2018-03-15
3908,Catalonia,Spain,,20.0,27.0,19.0,,2018-03-16
3909,Catalonia,Spain,,15.0,29.0,13.0,,2018-03-17
3910,Catalonia,Spain,,10.0,29.0,16.0,,2018-03-18
3911,Catalonia,Spain,,8.0,27.0,20.0,,2018-03-19
3912,Catalonia,Spain,,12.0,26.0,23.0,,2018-03-20
3913,Catalonia,Spain,,11.0,31.0,25.0,,2018-03-21
3914,Catalonia,Spain,,15.0,27.0,21.0,,2018-03-22
3915,Catalonia,Spain,,15.0,24.0,26.0,,2018-03-23
3916,Catalonia,Spain,,18.0,22.0,26.0,,2018-03-24
3917,Catalonia,Spain,,16.0,30.0,19.0,,2018-03-25
3918,Catalonia,Spain,,11.0,20.0,26.0,,2018-03-26
3919,Catalonia,Spain,,18.0,22.0,26.0,,2018-03-27
3920,Catalonia,Spain,,18.0,20.0,30.0,,2018-03-28
3921,Catalonia,Spain,,23.0,27.0,28.0,,2018-03-29
3922,Catalonia,Spain,,24.0,36.0,11.0,,2018-03-30
3923,Catalonia,Spain,,18.0,36.0,10.0,,2018-03-31
3924,Catalonia,Spain,,15.0,35.0,11.0,,2018-04-01
3925,Catalonia,Spain,,12.0,39.0,25.0,,2018-04-02
3926,Catalonia,Spain,,16.0,34.0,24.0,,2018-04-03
3927,Catalonia,Spain,,28.0,32.0,19.0,,2018-04-04
3928,Catalonia,Spain,,39.0,27.0,28.0,,2018-04-05
3929,Catalonia,Spain,,23.0,26.0,33.0,,2018-04-06
3930,Catalonia,Spain,,28.0,34.0,15.0,,2018-04-07
3931,Catalonia,Spain,,25.0,35.0,13.0,,2018-04-08
3932,Catalonia,Spain,,27.0,31.0,23.0,,2018-04-09
3933,Catalonia,Spain,,14.0,31.0,23.0,,2018-04-10
3934,Catalonia,Spain,,16.0,35.0,28.0,,2018-04-11
3935,Catalonia,Spain,,22.0,31.0,24.0,,2018-04-12
3936,Catalonia,Spain,,18.0,18.0,36.0,,2018-04-13
3937,Catalonia,Spain,,20.0,24.0,29.0,,2018-04-14
3938,Catalonia,Spain,,,27.0,21.0,,2018-04-15
3939,Catalonia,Spain,,,17.0,40.0,,2018-04-16
3940,Catalonia,Spain,,29.0,18.0,39.0,,2018-04-17
3941,Catalonia,Spain,,28.0,29.0,45.0,,2018-04-18
3942,Catalonia,Spain,,32.0,40.0,38.0,,2018-04-19
3943,Catalonia,Spain,,35.0,28.0,47.0,,2018-04-20
3944,Catalonia,Spain,,35.0,31.0,35.0,,2018-04-21
3945,Catalonia,Spain,,48.0,36.0,27.0,,2018-04-22
3946,Catalonia,Spain,,44.0,19.0,43.0,,2018-04-23
3947,Catalonia,Spain,,47.0,22.0,44.0,,2018-04-24
3948,Catalonia,Spain,,47.0,27.0,41.0,,2018-04-25
3949,Catalonia,Spain,,47.0,23.0,26.0,,2018-04-26
3950,Catalonia,Spain,,40.0,27.0,27.0,,2018-04-27
3951,Catalonia,Spain,,34.0,35.0,22.0,,2018-04-28
3952,Catalonia,Spain,,36.0,36.0,14.0,,2018-04-29
3953,Catalonia,Spain,,29.0,34.0,17.0,,2018-04-30
3954,Catalonia,Spain,,15.0,34.0,15.0,,2018-05-01
3955,Catalonia,Spain,,14.0,25.0,27.0,,2018-05-02
3956,Catalonia,Spain,,10.0,24.0,26.0,,2018-05-03
3957,Catalonia,Spain,,20.0,22.0,29.0,,2018-05-04
3958,Catalonia,Spain,,19.0,22.0,28.0,,2018-05-05
3959,Catalonia,Spain,,25.0,,32.0,,2018-05-06
3960,Catalonia,Spain,,29.0,,43.0,,2018-05-07
3961,Catalonia,Spain,,28.0,15.0,35.0,,2018-05-08
3962,Catalonia,Spain,,38.0,19.0,33.0,,2018-05-09
3963,Catalonia,Spain,,35.0,20.0,29.0,,2018-05-10
3964,Catalonia,Spain,,28.0,26.0,21.0,,2018-05-11
3965,Catalonia,Spain,,29.0,27.0,20.0,,2018-05-12
3966,Catalonia,Spain,,29.0,29.0,16.0,,2018-05-13
3967,Catalonia,Spain,,21.0,25.0,20.0,,2018-05-14
3968,Catalonia,Spain,,13.0,28.0,22.0,,2018-05-15
3969,Catalonia,Spain,,16.0,20.0,41.0,,2018-05-16
3970,Catalonia,Spain,,28.0,33.0,34.0,,2018-05-17
3971,Catalonia,Spain,,33.0,32.0,32.0,,2018-05-18
3972,Catalonia,Spain,,28.0,37.0,34.0,,2018-05-19
3973,Catalonia,Spain,,31.0,41.0,22.0,,2018-05-20
3974,Catalonia,Spain,,23.0,40.0,24.0,,2018-05-21
3975,Catalonia,Spain,,20.0,27.0,37.0,,2018-05-22
3976,Community of Madrid,Spain,,16.0,29.0,21.0,0.0,2018-01-01
3977,Community of Madrid,Spain,32.0,11.0,31.0,24.0,0.0,2018-01-02
3978,Community of Madrid,Spain,31.0,12.0,16.0,24.0,0.0,2018-01-03
3979,Community of Madrid,Spain,42.0,10.0,18.0,22.0,0.0,2018-01-04
3980,Community of Madrid,Spain,38.0,8.0,23.0,23.0,0.0,2018-01-05
3981,Community of Madrid,Spain,27.0,5.0,30.0,21.0,0.0,2018-01-06
3982,Community of Madrid,Spain,19.0,5.0,23.0,21.0,0.0,2018-01-07
3983,Community of Madrid,Spain,22.0,12.0,18.0,32.0,0.0,2018-01-08
3984,Community of Madrid,Spain,38.0,20.0,7.0,34.0,0.0,2018-01-09
3985,Community of Madrid,Spain,63.0,13.0,19.0,30.0,0.0,2018-01-10
3986,Community of Madrid,Spain,45.0,9.0,31.0,29.0,0.0,2018-01-11
3987,Community of Madrid,Spain,27.0,18.0,23.0,41.0,0.0,2018-01-12
3988,Community of Madrid,Spain,49.0,22.0,8.0,36.0,0.0,2018-01-13
3989,Community of Madrid,Spain,67.0,10.0,21.0,23.0,0.0,2018-01-14
3990,Community of Madrid,Spain,36.0,17.0,19.0,35.0,0.0,2018-01-15
3991,Community of Madrid,Spain,54.0,24.0,16.0,38.0,0.0,2018-01-16
3992,Community of Madrid,Spain,56.0,18.0,22.0,33.0,0.0,2018-01-17
3993,Community of Madrid,Spain,52.0,21.0,14.0,43.0,0.0,2018-01-18
3994,Community of Madrid,Spain,59.0,28.0,7.0,50.0,0.0,2018-01-19
3995,Community of Madrid,Spain,73.0,27.0,21.0,44.0,0.0,2018-01-20
3996,Community of Madrid,Spain,74.0,13.0,23.0,30.0,0.0,2018-01-21
3997,Community of Madrid,Spain,45.0,19.0,9.0,32.0,0.0,2018-01-22
3998,Community of Madrid,Spain,56.0,25.0,9.0,40.0,0.0,2018-01-23
3999,Community of Madrid,Spain,63.0,32.0,6.0,39.0,0.0,2018-01-24
4000,Community of Madrid,Spain,81.0,33.0,14.0,36.0,0.0,2018-01-25
4001,Community of Madrid,Spain,78.0,7.0,28.0,24.0,0.0,2018-01-26
4002,Community of Madrid,Spain,25.0,7.0,29.0,18.0,0.0,2018-01-27
4003,Community of Madrid,Spain,23.0,7.0,29.0,17.0,0.0,2018-01-28
4004,Community of Madrid,Spain,25.0,19.0,22.0,34.0,0.0,2018-01-29
4005,Community of Madrid,Spain,48.0,23.0,18.0,41.0,0.0,2018-01-30
4006,Community of Madrid,Spain,60.0,25.0,11.0,46.0,0.0,2018-01-31
4007,Community of Madrid,Spain,64.0,28.0,24.0,41.0,0.0,2018-02-01
4008,Community of Madrid,Spain,68.0,8.0,30.0,24.0,0.0,2018-02-02
4009,Community of Madrid,Spain,28.0,10.0,30.0,28.0,0.0,2018-02-03
4010,Community of Madrid,Spain,33.0,7.0,27.0,22.0,0.0,2018-02-04
4011,Community of Madrid,Spain,30.0,7.0,21.0,28.0,0.0,2018-02-05
4012,Community of Madrid,Spain,30.0,21.0,25.0,25.0,0.0,2018-02-06
4013,Community of Madrid,Spain,58.0,11.0,26.0,31.0,0.0,2018-02-07
4014,Community of Madrid,Spain,37.0,14.0,24.0,32.0,0.0,2018-02-08
4015,Community of Madrid,Spain,46.0,26.0,20.0,47.0,0.0,2018-02-09
4016,Community of Madrid,Spain,68.0,9.0,33.0,24.0,0.0,2018-02-10
4017,Community of Madrid,Spain,32.0,17.0,26.0,31.0,0.0,2018-02-11
4018,Community of Madrid,Spain,54.0,9.0,30.0,27.0,0.0,2018-02-12
4019,Community of Madrid,Spain,29.0,16.0,29.0,35.0,0.0,2018-02-13
4020,Community of Madrid,Spain,47.0,10.0,26.0,23.0,0.0,2018-02-14
4021,Community of Madrid,Spain,36.0,21.0,21.0,33.0,0.0,2018-02-15
4022,Community of Madrid,Spain,59.0,26.0,11.0,28.0,0.0,2018-02-16
4023,Community of Madrid,Spain,74.0,26.0,24.0,24.0,0.0,2018-02-17
4024,Community of Madrid,Spain,69.0,9.0,31.0,17.0,0.0,2018-02-18
4025,Community of Madrid,Spain,25.0,8.0,30.0,24.0,0.0,2018-02-19
4026,Community of Madrid,Spain,26.0,9.0,29.0,26.0,0.0,2018-02-20
4027,Community of Madrid,Spain,26.0,8.0,32.0,23.0,0.0,2018-02-21
4028,Community of Madrid,Spain,26.0,15.0,29.0,29.0,0.0,2018-02-22
4029,Community of Madrid,Spain,44.0,18.0,27.0,32.0,0.0,2018-02-23
4030,Community of Madrid,Spain,51.0,23.0,33.0,38.0,0.0,2018-02-24
4031,Community of Madrid,Spain,61.0,26.0,34.0,38.0,0.0,2018-02-25
4032,Community of Madrid,Spain,70.0,30.0,25.0,51.0,0.0,2018-02-26
4033,Community of Madrid,Spain,74.0,22.0,27.0,35.0,0.0,2018-02-27
4034,Community of Madrid,Spain,62.0,15.0,24.0,34.0,0.0,2018-02-28
4035,Community of Madrid,Spain,54.0,8.0,35.0,22.0,0.0,2018-03-01
4036,Community of Madrid,Spain,30.0,11.0,28.0,31.0,0.0,2018-03-02
4037,Community of Madrid,Spain,43.0,9.0,38.0,21.0,0.0,2018-03-03
4038,Community of Madrid,Spain,36.0,7.0,35.0,18.0,0.0,2018-03-04
4039,Community of Madrid,Spain,28.0,8.0,36.0,25.0,0.0,2018-03-05
4040,Community of Madrid,Spain,28.0,9.0,31.0,26.0,0.0,2018-03-06
4041,Community of Madrid,Spain,33.0,9.0,35.0,24.0,0.0,2018-03-07
4042,Community of Madrid,Spain,33.0,12.0,26.0,31.0,0.0,2018-03-08
4043,Community of Madrid,Spain,44.0,13.0,19.0,29.0,0.0,2018-03-09
4044,Community of Madrid,Spain,46.0,8.0,29.0,23.0,0.0,2018-03-10
4045,Community of Madrid,Spain,28.0,8.0,36.0,13.0,0.0,2018-03-11
4046,Community of Madrid,Spain,26.0,9.0,34.0,20.0,0.0,2018-03-12
4047,Community of Madrid,Spain,27.0,13.0,30.0,28.0,0.0,2018-03-13
4048,Community of Madrid,Spain,39.0,11.0,25.0,28.0,0.0,2018-03-14
4049,Community of Madrid,Spain,39.0,8.0,39.0,21.0,0.0,2018-03-15
4050,Community of Madrid,Spain,27.0,8.0,35.0,24.0,0.0,2018-03-16
4051,Community of Madrid,Spain,27.0,8.0,35.0,21.0,0.0,2018-03-17
4052,Community of Madrid,Spain,29.0,7.0,39.0,22.0,0.0,2018-03-18
4053,Community of Madrid,Spain,26.0,8.0,37.0,24.0,0.0,2018-03-19
4054,Community of Madrid,Spain,29.0,8.0,35.0,20.0,0.0,2018-03-20
4055,Community of Madrid,Spain,25.0,9.0,41.0,20.0,0.0,2018-03-21
4056,Community of Madrid,Spain,30.0,13.0,41.0,31.0,0.0,2018-03-22
4057,Community of Madrid,Spain,40.0,18.0,30.0,37.0,0.0,2018-03-23
4058,Community of Madrid,Spain,53.0,11.0,38.0,15.0,0.0,2018-03-24
4059,Community of Madrid,Spain,26.0,8.0,38.0,18.0,0.0,2018-03-25
4060,Community of Madrid,Spain,22.0,10.0,40.0,28.0,0.0,2018-03-26
4061,Community of Madrid,Spain,37.0,11.0,35.0,25.0,0.0,2018-03-27
4062,Community of Madrid,Spain,37.0,17.0,31.0,30.0,0.0,2018-03-28
4063,Community of Madrid,Spain,48.0,10.0,40.0,13.0,0.0,2018-03-29
4064,Community of Madrid,Spain,32.0,9.0,42.0,11.0,0.0,2018-03-30
4065,Community of Madrid,Spain,21.0,7.0,42.0,15.0,0.0,2018-03-31
4066,Community of Madrid,Spain,19.0,10.0,37.0,23.0,0.0,2018-04-01
4067,Community of Madrid,Spain,37.0,14.0,39.0,26.0,0.0,2018-04-02
4068,Community of Madrid,Spain,40.0,12.0,36.0,19.0,0.0,2018-04-03
4069,Community of Madrid,Spain,34.0,10.0,39.0,19.0,0.0,2018-04-04
4070,Community of Madrid,Spain,25.0,16.0,37.0,31.0,0.0,2018-04-05
4071,Community of Madrid,Spain,41.0,21.0,25.0,39.0,0.0,2018-04-06
4072,Community of Madrid,Spain,48.0,15.0,39.0,23.0,0.0,2018-04-07
4073,Community of Madrid,Spain,34.0,8.0,36.0,18.0,0.0,2018-04-08
4074,Community of Madrid,Spain,29.0,7.0,42.0,21.0,0.0,2018-04-09
4075,Community of Madrid,Spain,23.0,7.0,38.0,26.0,0.0,2018-04-10
4076,Community of Madrid,Spain,24.0,7.0,39.0,30.0,0.0,2018-04-11
4077,Community of Madrid,Spain,25.0,9.0,38.0,26.0,0.0,2018-04-12
4078,Community of Madrid,Spain,30.0,9.0,40.0,28.0,0.0,2018-04-13
4079,Community of Madrid,Spain,30.0,11.0,41.0,29.0,0.0,2018-04-14
4080,Community of Madrid,Spain,41.0,9.0,32.0,19.0,0.0,2018-04-15
4081,Community of Madrid,Spain,35.0,9.0,41.0,21.0,0.0,2018-04-16
4082,Community of Madrid,Spain,30.0,16.0,37.0,34.0,0.0,2018-04-17
4083,Community of Madrid,Spain,44.0,18.0,45.0,36.0,0.0,2018-04-18
4084,Community of Madrid,Spain,51.0,32.0,48.0,25.0,0.0,2018-04-19
4085,Community of Madrid,Spain,55.0,48.0,41.0,21.0,0.0,2018-04-20
4086,Community of Madrid,Spain,60.0,50.0,36.0,22.0,0.0,2018-04-21
4087,Community of Madrid,Spain,63.0,46.0,39.0,28.0,0.0,2018-04-22
4088,Community of Madrid,Spain,67.0,40.0,31.0,30.0,0.0,2018-04-23
4089,Community of Madrid,Spain,59.0,38.0,39.0,28.0,,2018-04-24
4090,Community of Madrid,Spain,54.0,39.0,39.0,31.0,,2018-04-25
4091,Community of Madrid,Spain,58.0,40.0,47.0,32.0,0.0,2018-04-26
4092,Community of Madrid,Spain,62.0,34.0,42.0,25.0,0.0,2018-04-27
4093,Community of Madrid,Spain,57.0,18.0,42.0,14.0,0.0,2018-04-28
4094,Community of Madrid,Spain,44.0,12.0,39.0,14.0,0.0,2018-04-29
4095,Community of Madrid,Spain,28.0,8.0,41.0,19.0,0.0,2018-04-30
4096,Community of Madrid,Spain,26.0,7.0,43.0,16.0,0.0,2018-05-01
4097,Community of Madrid,Spain,23.0,9.0,42.0,22.0,0.0,2018-05-02
4098,Community of Madrid,Spain,32.0,14.0,45.0,29.0,0.0,2018-05-03
4099,Community of Madrid,Spain,36.0,13.0,41.0,22.0,0.0,2018-05-04
4100,Community of Madrid,Spain,32.0,19.0,46.0,19.0,0.0,2018-05-05
4101,Community of Madrid,Spain,48.0,18.0,48.0,15.0,0.0,2018-05-06
4102,Community of Madrid,Spain,49.0,18.0,38.0,30.0,0.0,2018-05-07
4103,Community of Madrid,Spain,51.0,18.0,39.0,35.0,0.0,2018-05-08
4104,Community of Madrid,Spain,49.0,20.0,46.0,29.0,0.0,2018-05-09
4105,Community of Madrid,Spain,58.0,15.0,45.0,24.0,0.0,2018-05-10
4106,Community of Madrid,Spain,45.0,20.0,45.0,29.0,0.0,2018-05-11
4107,Community of Madrid,Spain,52.0,19.0,42.0,17.0,0.0,2018-05-12
4108,Community of Madrid,Spain,45.0,13.0,40.0,13.0,0.0,2018-05-13
4109,Community of Madrid,Spain,31.0,9.0,43.0,18.0,0.0,2018-05-14
4110,Community of Madrid,Spain,27.0,12.0,49.0,14.0,0.0,2018-05-15
4111,Community of Madrid,Spain,33.0,16.0,49.0,22.0,0.0,2018-05-16
4112,Community of Madrid,Spain,43.0,18.0,54.0,27.0,0.0,2018-05-17
4113,Community of Madrid,Spain,44.0,19.0,44.0,27.0,0.0,2018-05-18
4114,Community of Madrid,Spain,52.0,17.0,45.0,21.0,0.0,2018-05-19
4115,Community of Madrid,Spain,52.0,12.0,48.0,17.0,0.0,2018-05-20
4116,Community of Madrid,Spain,41.0,18.0,50.0,27.0,0.0,2018-05-21
4117,Community of Madrid,Spain,50.0,17.0,39.0,33.0,0.0,2018-05-22
4118,Basque Country,Spain,17.0,13.0,,3.0,0.0,2018-01-01
4119,Basque Country,Spain,20.0,9.0,,14.0,0.0,2018-01-02
4120,Basque Country,Spain,20.0,26.0,,19.0,0.0,2018-01-03
4121,Basque Country,Spain,38.0,17.0,,15.0,0.0,2018-01-04
4122,Basque Country,Spain,34.0,6.0,,13.0,0.0,2018-01-05
4123,Basque Country,Spain,16.0,4.0,,12.0,0.0,2018-01-06
4124,Basque Country,Spain,14.0,8.0,,15.0,0.0,2018-01-07
4125,Basque Country,Spain,34.0,6.0,,20.0,0.0,2018-01-08
4126,Basque Country,Spain,30.0,3.0,,6.0,0.0,2018-01-09
4127,Basque Country,Spain,15.0,3.0,,10.0,0.0,2018-01-10
4128,Basque Country,Spain,16.0,7.0,,11.0,0.0,2018-01-11
4129,Basque Country,Spain,20.0,24.0,,28.0,0.0,2018-01-12
4130,Basque Country,Spain,60.0,4.0,,8.0,0.0,2018-01-13
4131,Basque Country,Spain,18.0,3.0,,10.0,0.0,2018-01-14
4132,Basque Country,Spain,13.0,2.0,,12.0,0.0,2018-01-15
4133,Basque Country,Spain,15.0,12.0,,14.0,0.0,2018-01-16
4134,Basque Country,Spain,26.0,19.0,,19.0,0.0,2018-01-17
4135,Basque Country,Spain,37.0,29.0,,23.0,0.0,2018-01-18
4136,Basque Country,Spain,50.0,16.0,,18.0,0.0,2018-01-19
4137,Basque Country,Spain,32.0,13.0,,15.0,0.0,2018-01-20
4138,Basque Country,Spain,27.0,12.0,,10.0,0.0,2018-01-21
4139,Basque Country,Spain,25.0,10.0,,18.0,0.0,2018-01-22
4140,Basque Country,Spain,35.0,11.0,,18.0,0.0,2018-01-23
4141,Basque Country,Spain,31.0,8.0,,11.0,0.0,2018-01-24
4142,Basque Country,Spain,28.0,6.0,,15.0,0.0,2018-01-25
4143,Basque Country,Spain,25.0,10.0,,12.0,0.0,2018-01-26
4144,Basque Country,Spain,27.0,10.0,,8.0,0.0,2018-01-27
4145,Basque Country,Spain,24.0,24.0,,15.0,0.0,2018-01-28
4146,Basque Country,Spain,61.0,23.0,,17.0,0.0,2018-01-29
4147,Basque Country,Spain,58.0,23.0,,19.0,0.0,2018-01-30
4148,Basque Country,Spain,60.0,25.0,,14.0,0.0,2018-01-31
4149,Basque Country,Spain,63.0,13.0,,14.0,0.0,2018-02-01
4150,Basque Country,Spain,32.0,7.0,,15.0,0.0,2018-02-02
4151,Basque Country,Spain,23.0,7.0,,8.0,0.0,2018-02-03
4152,Basque Country,Spain,23.0,6.0,,11.0,0.0,2018-02-04
4153,Basque Country,Spain,24.0,6.0,,12.0,0.0,2018-02-05
4154,Basque Country,Spain,25.0,8.0,,10.0,0.0,2018-02-06
4155,Basque Country,Spain,24.0,10.0,,20.0,0.0,2018-02-07
4156,Basque Country,Spain,36.0,11.0,,22.0,0.0,2018-02-08
4157,Basque Country,Spain,37.0,14.0,,18.0,0.0,2018-02-09
4158,Basque Country,Spain,37.0,11.0,,12.0,0.0,2018-02-10
4159,Basque Country,Spain,23.0,6.0,,9.0,0.0,2018-02-11
4160,Basque Country,Spain,18.0,4.0,,12.0,0.0,2018-02-12
4161,Basque Country,Spain,13.0,8.0,,12.0,0.0,2018-02-13
4162,Basque Country,Spain,26.0,10.0,,15.0,0.0,2018-02-14
4163,Basque Country,Spain,27.0,4.0,,8.0,0.0,2018-02-15
4164,Basque Country,Spain,15.0,39.0,,16.0,0.0,2018-02-16
4165,Basque Country,Spain,61.0,9.0,,7.0,0.0,2018-02-17
4166,Basque Country,Spain,20.0,11.0,,10.0,0.0,2018-02-18
4167,Basque Country,Spain,35.0,12.0,,10.0,0.0,2018-02-19
